Criminal Minds: Beyond Borders,El Toro Bravo,42,1,12,2016
Criminal Minds: Beyond Borders,Paper Orphans,43,1,13,2016
Crossing Lines,The Rescue,46,2,1,2014
Crossing Lines,The Homecoming,46,2,2,2014
Crossing Lines,The Kill Zone,46,2,3,2014
Crossing Lines,The Terminator,43,1,3,2013
Crossing Lines,Everybody Will Know,47,2,4,2014
Crossing Lines,Long-Haul Predators,43,1,4,2013
Crossing Lines,Home Is Where the Heart Is,46,2,5,2014
Crossing Lines,Freedom,46,2,6,2014
Crossing Lines,The Velvet Glove,46,2,7,2014
Crossing Lines,The Animals,43,1,7,2013
Crossing Lines,Family Ties,46,2,8,2014
Crossing Lines,Desperation & Desperados,43,1,8,2013
Crossing Lines,Truth and Consequences,47,2,9,2014
CSI: Crime Scene Investigation,Pilot,60,1,1,2000
CSI: Crime Scene Investigation,Viva Las Vegas,46,5,1,2004
CSI: Crime Scene Investigation,Burked,45,2,1,2001
CSI: Crime Scene Investigation,Bodies in Motion,44,6,1,2005
CSI: Crime Scene Investigation,Revenge Is Best Served Cold,43,3,1,2002
CSI: Crime Scene Investigation,The Accused Is Entitled,45,3,2,2002
CSI: Crime Scene Investigation,Down the Drain,45,5,2,2004
CSI: Crime Scene Investigation,Cool Change,44,1,2,2000
CSI: Crime Scene Investigation,Chaos Theory,44,2,2,2001
CSI: Crime Scene Investigation,Room Service,44,6,2,2005
CSI: Crime Scene Investigation,Overload,45,2,3,2001
CSI: Crime Scene Investigation,Let the Seller Beware,45,3,3,2002
CSI: Crime Scene Investigation,Harvest,45,5,3,2004
CSI: Crime Scene Investigation,Bite Me,45,6,3,2005
CSI: Crime Scene Investigation,Homebodies,42,4,3,2003
CSI: Crime Scene Investigation,Bully for You,60,2,4,2001
CSI: Crime Scene Investigation,Pledging Mr. Johnson,45,1,4,2000
CSI: Crime Scene Investigation,Crow's Feet,45,5,4,2004
CSI: Crime Scene Investigation,Shooting Stars,45,6,4,2005
CSI: Crime Scene Investigation,A Little Murder,44,3,4,2002
CSI: Crime Scene Investigation,Feeling the Heat,44,4,4,2003
CSI: Crime Scene Investigation,Abra Cadaver,50,3,5,2002
CSI: Crime Scene Investigation,Friends & Lovers,46,1,5,2000
CSI: Crime Scene Investigation,Swap Meet,45,5,5,2004
CSI: Crime Scene Investigation,Gum Drops,45,6,5,2005
CSI: Crime Scene Investigation,Fur and Loathing,44,4,5,2003
CSI: Crime Scene Investigation,Scuba Doobie-Doo,43,2,5,2001
CSI: Crime Scene Investigation,Who Are You?,46,1,6,2000
CSI: Crime Scene Investigation,Alter Boys,45,2,6,2001
CSI: Crime Scene Investigation,Jackpot,45,4,6,2003
CSI: Crime Scene Investigation,What's Eating Gilbert Grissom?,45,5,6,2004
CSI: Crime Scene Investigation,The Execution of Catherine Willows,43,3,6,2002
CSI: Crime Scene Investigation,Blood Drops,45,1,7,2000
CSI: Crime Scene Investigation,Caged,45,2,7,2001
CSI: Crime Scene Investigation,Fight Night,45,3,7,2002
CSI: Crime Scene Investigation,Invisible Evidence,45,4,7,2003
CSI: Crime Scene Investigation,Formalities,44,5,7,2004
CSI: Crime Scene Investigation,Anonymous,45,1,8,2000
CSI: Crime Scene Investigation,Slaves of Las Vegas,45,2,8,2001
CSI: Crime Scene Investigation,After the Show,45,4,8,2003
CSI: Crime Scene Investigation,Ch-Ch-Changes,45,5,8,2004
CSI: Crime Scene Investigation,Snuff,42,3,8,2002
CSI: Crime Scene Investigation,Unfriendly Skies,45,1,9,2000
CSI: Crime Scene Investigation,Mea Culpa,44,5,9,2004
CSI: Crime Scene Investigation,Blood Lust,43,3,9,2002
CSI: Crime Scene Investigation,Grissom Versus the Volcano,43,4,9,2003
CSI: Crime Scene Investigation,Let's Make a Deal,43,15,9,2014
CSI: Crime Scene Investigation,And Then There Were None,41,2,9,2001
CSI: Crime Scene Investigation,High and Low,44,3,10,2002
CSI: Crime Scene Investigation,Coming of Rage,44,4,10,2003
CSI: Crime Scene Investigation,No Humans Involved,44,5,10,2004
CSI: Crime Scene Investigation,Ellie,43,2,10,2001
CSI: Crime Scene Investigation,Dead Rails,42,15,10,2014
CSI: Crime Scene Investigation,Recipe for Murder,60,3,11,2003
CSI: Crime Scene Investigation,Who Shot Sherlock?,60,5,11,2005
CSI: Crime Scene Investigation,I-15 Murders,44,1,11,2001
CSI: Crime Scene Investigation,Angle of Attack,43,15,11,2014
CSI: Crime Scene Investigation,Organ Grinder,42,2,11,2001
CSI: Crime Scene Investigation,Eleven Angry Jurors,42,4,11,2004
CSI: Crime Scene Investigation,Fahrenheit 932,45,1,12,2001
CSI: Crime Scene Investigation,You've Got Male,45,2,12,2001
CSI: Crime Scene Investigation,Got Murder?,45,3,12,2003
CSI: Crime Scene Investigation,Butterflied,45,4,12,2004
CSI: Crime Scene Investigation,Snakes,44,5,12,2005
CSI: Crime Scene Investigation,Dead Woods,43,15,12,2014
CSI: Crime Scene Investigation,Nesting Dolls,60,5,13,2005
CSI: Crime Scene Investigation,Boom,46,1,13,2001
CSI: Crime Scene Investigation,Identity Crisis,45,2,13,2002
CSI: Crime Scene Investigation,Random Acts of Violence,45,3,13,2003
CSI: Crime Scene Investigation,Suckers,45,4,13,2004
CSI: Crime Scene Investigation,The Greater Good,44,15,13,2015
CSI: Crime Scene Investigation,Unbearable,45,5,14,2005
CSI: Crime Scene Investigation,To Halve and to Hold,44,1,14,2001
CSI: Crime Scene Investigation,The Finger,44,2,14,2002
CSI: Crime Scene Investigation,One Hit Wonder,44,3,14,2003
CSI: Crime Scene Investigation,Paper or Plastic?,44,4,14,2004
CSI: Crime Scene Investigation,Merchants of Menace,43,15,14,2015
CSI: Crime Scene Investigation,Lady Heather's Box,65,3,15,2003
CSI: Crime Scene Investigation,Burden of Proof,60,2,15,2002
CSI: Crime Scene Investigation,King Baby,60,5,15,2005
CSI: Crime Scene Investigation,Table Stakes,46,1,15,2001
CSI: Crime Scene Investigation,Early Rollout,45,4,15,2004
CSI: Crime Scene Investigation,Hero to Zero,42,15,15,2015
CSI: Crime Scene Investigation,Too Tough to Die,60,1,16,2001
CSI: Crime Scene Investigation,Primum Non Nocere,45,2,16,2002
CSI: Crime Scene Investigation,Getting Off,43,4,16,2004
CSI: Crime Scene Investigation,Big Middle,43,5,16,2005
CSI: Crime Scene Investigation,Lucky Strike,42,3,16,2003
CSI: Crime Scene Investigation,The Last Ride,42,15,16,2015
CSI: Crime Scene Investigation,Face Lift,46,1,17,2001
CSI: Crime Scene Investigation,Crash and Burn,44,3,17,2003
CSI: Crime Scene Investigation,XX,44,4,17,2004
CSI: Crime Scene Investigation,Compulsion,44,5,17,2005
CSI: Crime Scene Investigation,Under My Skin,41,15,17,2015
CSI: Crime Scene Investigation,$35K O.B.O.,45,1,18,2001
CSI: Crime Scene Investigation,Chasing the Bus,44,2,18,2002
CSI: Crime Scene Investigation,Precious Metal,44,3,18,2003
CSI: Crime Scene Investigation,Bad to the Bone,44,4,18,2004
CSI: Crime Scene Investigation,Spark of Life,43,5,18,2005
CSI: Crime Scene Investigation,The End Game,43,15,18,2015
CSI: Crime Scene Investigation,"Gentle, Gentle",46,1,19,2001
CSI: Crime Scene Investigation,Stalker,45,2,19,2002
CSI: Crime Scene Investigation,Bad Words,45,4,19,2004
CSI: Crime Scene Investigation,A Night at the Movies,44,3,19,2003
CSI: Crime Scene Investigation,Sounds of Silence,60,1,20,2001
CSI: Crime Scene Investigation,Last Laugh,45,3,20,2003
CSI: Crime Scene Investigation,Hollywood Brass,45,5,20,2005
CSI: Crime Scene Investigation,Dead Ringer,43,4,20,2004
CSI: Crime Scene Investigation,Anatomy of a Lye,45,2,21,2002
CSI: Crime Scene Investigation,Forever,44,3,21,2003
CSI: Crime Scene Investigation,Turn of the Screws,44,4,21,2004
CSI: Crime Scene Investigation,Committed,42,5,21,2005
CSI: Crime Scene Investigation,Cross-Jurisdictions,47,2,22,2002
CSI: Crime Scene Investigation,Evaluation Day,45,1,22,2001
CSI: Crime Scene Investigation,Play with Fire,44,3,22,2003
CSI: Crime Scene Investigation,No More Bets,44,4,22,2004
CSI: Crime Scene Investigation,Weeping Willows,44,5,22,2005
CSI: Crime Scene Investigation,The Strip Strangler,46,1,23,2001
CSI: Crime Scene Investigation,The Hunger Artist,45,2,23,2002
CSI: Crime Scene Investigation,Inside the Box,44,3,23,2003
CSI: Crime Scene Investigation,Bloodlines,44,4,23,2004
CSI: Crime Scene Investigation,Iced,44,5,23,2005
CSI: Cyber,Kidnapping 2.0,43,1,1,2015
CSI: Cyber,Why-Fi,42,2,1,2015
CSI: Cyber,Heart Me,44,2,2,2015
CSI: Cyber,Killer En Route,44,1,3,2015
CSI: Cyber,"Brown Eyes, Blue Eyes",43,2,3,2015
CSI: Cyber,Fire Code,44,1,4,2015
CSI: Cyber,Red Crone,43,2,4,2015
CSI: Cyber,Crowd Sourced,43,1,5,2015
CSI: Cyber,The Evil Twin,42,1,6,2015
CSI: Cyber,Gone in 6 Seconds,40,2,6,2015
CSI: Cyber,"URL, Interrupted",43,1,7,2015
CSI: Cyber,Corrupted Memory,43,2,7,2015
CSI: Cyber,Selfie 2.0,43,1,8,2015
CSI: Cyber,Python,43,2,8,2015
CSI: Cyber,iWitness,43,2,9,2015
CSI: Cyber,Click Your Poison,41,1,10,2015
CSI: Cyber,Shades of Grey,41,2,10,2015
CSI: Cyber,404: Flight Not Found,40,2,11,2016
CSI: Cyber,Going Viral,41,2,12,2016
CSI: Cyber,Family Secrets,44,1,13,2015
CSI: Cyber,The Walking Dead,41,2,13,2016
CSI: Cyber,Fit-and-Run,41,2,14,2016
CSI: Cyber,Python's Revenge,42,2,15,2016
CSI: Cyber,5 Deadly Sins,41,2,16,2016
CSI: Cyber,Flash Squad,40,2,17,2016
CSI: Cyber,Legacy,42,2,18,2016
Da Vinci's Demons,The Hanged Man,57,1,1,2013
Da Vinci's Demons,The Blood of Man,55,2,1,2014
Da Vinci's Demons,Semper Infidelis,50,3,1,2015
Da Vinci's Demons,The Serpent,59,1,2,2013
Da Vinci's Demons,Abbadon,54,3,2,2015
Da Vinci's Demons,The Blood of Brothers,53,2,2,2014
Da Vinci's Demons,The Prisoner,57,1,3,2013
Da Vinci's Demons,Modus Operandi,53,3,3,2015
Da Vinci's Demons,The Voyage of the Damned,51,2,3,2014
Da Vinci's Demons,The Magician,57,1,4,2013
Da Vinci's Demons,The Ends of the Earth,54,2,4,2014
Da Vinci's Demons,The Labrys,53,3,4,2015
Da Vinci's Demons,Anima Venator,57,3,5,2015
Da Vinci's Demons,The Tower,56,1,5,2013
Da Vinci's Demons,The Sun and the Moon,54,2,5,2014
Da Vinci's Demons,Liberum Arbitrium,54,3,6,2015
Da Vinci's Demons,The Devil,53,1,6,2013
Da Vinci's Demons,The Rope of the Dead,53,2,6,2014
Da Vinci's Demons,The Hierophant,57,1,7,2013
Da Vinci's Demons,The Vault of Heaven,52,2,7,2014
Da Vinci's Demons,The Lovers,56,1,8,2013
Da Vinci's Demons,The Enemies of Man,53,2,9,2014
Da Vinci's Demons,Angelus Iratissimus,53,3,9,2015
Da Vinci's Demons,The Sins of Daedalus,54,2,10,2014
Da Vinci's Demons,Ira Deorum,49,3,10,2015
Damien,The Beast Rises,43,1,1,2016
Damien,Second Death,43,1,2,2016
Damien,The Deliverer,42,1,3,2016
Damien,The Number of a Man,43,1,4,2016
Damien,Seven Curses,43,1,5,2016
Damien,Temptress,43,1,6,2016
Damien,Abattoir,43,1,7,2016
Damien,Here Is Wisdom,42,1,8,2016
Damien,The Devil You Know,42,1,9,2016
Damien,Ave Satani,43,1,10,2016
Dark Matter,Welcome to Your New Home,43,2,1,2016
Dark Matter,Kill Them All,43,2,2,2016
Dark Matter,We Were Family,43,2,4,2016
Dark Matter,We Voted Not to Space You,43,2,5,2016
Dark Matter,We Should Have Seen This Coming,43,2,6,2016
Dark Matter,She's One of Them Now,43,2,7,2016
Dark Matter,"Stuff to Steal, People to Kill",43,2,8,2016
Dark Matter,Going Out Fighting,43,2,9,2016
Dark Matter,Take the Shot,43,2,10,2016
Dark Matter,Wish I'd Spaced You When I Had the Chance,43,2,11,2016
Dark Matter,"But First, We Save the Galaxy",43,2,13,2016
Dawson's Creek,The Kiss,44,2,1,1998
Dawson's Creek,The Kids Are Alright,44,6,1,2002
Dawson's Creek,Like a Virgin,43,3,1,1999
Dawson's Creek,Coming Home,43,4,1,2000
Dawson's Creek,The Bostonians,43,5,1,2001
Dawson's Creek,Crossroads,44,2,2,1998
Dawson's Creek,Homecoming,43,3,2,1999
Dawson's Creek,The Song Remains the Same,43,6,2,2002
Dawson's Creek,The Lost Weekend,42,5,2,2001
Dawson's Creek,Alternative Lifestyles,44,2,3,1998
Dawson's Creek,Capeside Revisited,43,5,3,2001
Dawson's Creek,The Importance of Not Being Too Earnest,42,6,3,2002
Dawson's Creek,Tamara's Return,44,2,4,1998
Dawson's Creek,Future Tense,44,4,4,2000
Dawson's Creek,The Long Goodbye,43,5,4,2001
Dawson's Creek,Instant Karma!,43,6,4,2002
Dawson's Creek,Home Movies,42,3,4,1999
Dawson's Creek,Full Moon Rising,44,2,5,1998
Dawson's Creek,Indian Summer,43,3,5,1999
Dawson's Creek,A Family Way,43,4,5,2000
Dawson's Creek,Use Your Disillusion,43,5,5,2001
Dawson's Creek,Great Xpectations,44,4,6,2000
Dawson's Creek,Living Dead Girl,44,6,6,2002
Dawson's Creek,The Dance,43,2,6,1998
Dawson's Creek,Secrets and Lies,43,3,6,1999
Dawson's Creek,High Anxiety,42,5,6,2001
Dawson's Creek,The All-Nighter,44,2,7,1998
Dawson's Creek,Escape from Witch Island,43,3,7,1999
Dawson's Creek,"Text, Lies and Videotape",43,5,7,2001
Dawson's Creek,Ego Tripping at the Gates of Hell,43,6,7,2002
Dawson's Creek,The Reluctant Hero,44,2,8,1998
Dawson's Creek,Guess Who's Coming to Dinner,43,3,8,1999
Dawson's Creek,Hotel New Hampshire,43,5,8,2001
Dawson's Creek,Spiderwebs,43,6,8,2002
Dawson's Creek,The Election,44,2,9,1998
Dawson's Creek,Four Scary Stories,44,5,9,2001
Dawson's Creek,Four to Tango,43,3,9,1999
Dawson's Creek,Kiss Kiss Bang Bang,43,4,9,2000
Dawson's Creek,Everything Put Together Falls Apart,43,6,9,2002
Dawson's Creek,High Risk Behavior,44,2,10,1999
Dawson's Creek,First Encounters of the Close Kind,44,3,10,1999
Dawson's Creek,Self Reliance,43,4,10,2000
Dawson's Creek,Merry Mayhem,43,6,10,2002
Dawson's Creek,The Tao of Dawson,43,4,11,2001
Dawson's Creek,Day Out of Days,43,6,11,2003
Dawson's Creek,The Scare,42,1,11,1998
Dawson's Creek,Barefoot at Capefest,42,3,11,2000
Dawson's Creek,Uncharted Waters,44,2,12,1999
Dawson's Creek,The Te of Pacey,43,4,12,2001
Dawson's Creek,Sleeping Arrangements,42,5,12,2002
Dawson's Creek,His Leading Lady,44,2,13,1999
Dawson's Creek,Northern Lights,43,3,13,2000
Dawson's Creek,Hopeless,43,4,13,2001
Dawson's Creek,Something Wilder,43,5,13,2002
Dawson's Creek,Something Wilder,43,5,13,2002
Dawson's Creek,Rock Bottom,43,6,13,2003
Dawson's Creek,To Be or Not to Be...,44,2,14,1999
Dawson's Creek,Valentine's Day Massacre,43,3,14,2000
Dawson's Creek,Guerilla Filmmaking,43,5,14,2002
Dawson's Creek,Clean and Sober,43,6,14,2003
Dawson's Creek,...That Is the Question,45,2,15,1999
Dawson's Creek,Four Stories,43,4,15,2001
Dawson's Creek,Downtown Crossing,42,5,15,2002
Dawson's Creek,Be Careful What You Wish For,44,2,16,1999
Dawson's Creek,Mind Games,43,4,16,2001
Dawson's Creek,Mind Games,43,4,16,2001
Dawson's Creek,That Was Then,43,6,16,2003
Dawson's Creek,"To Green, with Love",42,3,16,2000
Dawson's Creek,Psychic Friends,44,2,17,1999
Dawson's Creek,Cinderella Story,43,3,17,2000
Dawson's Creek,Admissions,43,4,17,2001
Dawson's Creek,Admissions,43,4,17,2001
Dawson's Creek,Highway to Hell,42,5,17,2002
Dawson's Creek,A Perfect Wedding,44,2,18,1999
Dawson's Creek,Neverland,43,3,18,2000
Dawson's Creek,Cigarette Burns,43,5,18,2002
Dawson's Creek,Eastern Standard Time,42,4,18,2001
Dawson's Creek,Love Bites,41,6,18,2003
Dawson's Creek,Stolen Kisses,43,3,19,2000
Dawson's Creek,Late,43,4,19,2001
Dawson's Creek,Lovelines,41,6,19,2003
Dawson's Creek,The Longest Day,44,3,20,2000
Dawson's Creek,Reunited,43,2,20,1999
Dawson's Creek,Promicide,43,4,20,2001
Dawson's Creek,Separate Ways (Worlds Apart),43,5,20,2002
Dawson's Creek,Catch-22,43,6,20,2003
Dawson's Creek,"Goodbye, Yellow Brick Road",43,6,21,2003
Dawson's Creek,Show Me Love,42,3,21,2000
Dawson's Creek,After Hours,41,5,21,2002
Dawson's Creek,Parental Discretion Advised,44,2,22,1999
Dawson's Creek,The Anti-Prom,43,3,22,2000
Dawson's Creek,The Graduate,43,4,22,2001
Dawson's Creek,True Love,43,3,23,2000
Dawson's Creek,Coda,43,4,23,2001
Dawson's Creek,Swan Song,43,5,23,2002
Dead of Summer,Patience,43,1,1,2016
Dead of Summer,Barney Rubble Eyes,42,1,2,2016
Dead of Summer,Mix Tape,42,1,3,2016
Dead of Summer,Modern Love,42,1,4,2016
Dead of Summer,How to Stay Alive in the Woods,42,1,5,2016
Dead of Summer,The Dharma Bums,42,1,6,2016
Dead of Summer,Townie,42,1,7,2016
Dead of Summer,The Devil Inside,42,1,8,2016
Dead of Summer,Home Sweet Home,42,1,9,2016
Dead of Summer,She Talks to Angels,40,1,10,2016
Defiance,The Opposite of Hallelujah,43,2,1,2014
Defiance,The World We Seize,43,3,1,2015
Defiance,In My Secret Life,42,2,2,2014
Defiance,The Last Unicorns,41,3,2,2015
Defiance,Down in the Ground Where the Dead Men Go,45,1,3,2013
Defiance,The Cord and the Ax,43,2,3,2014
Defiance,Beasts of Burden,43,2,4,2014
Defiance,Dead Air,43,3,4,2015
Defiance,The Devil in the Dark,42,1,4,2013
Defiance,A Well Respected Man,43,1,5,2013
Defiance,History Rhymes,43,3,5,2015
Defiance,The Serpent's Egg,43,1,6,2013
Defiance,Where the Apples Fell,43,3,6,2015
Defiance,This Woman's Work,41,2,6,2014
Defiance,Brothers in Arms,43,1,7,2013
Defiance,The Beauty of Our Weapons,43,3,7,2015
Defiance,If You Could See Her Through My Eyes,42,2,7,2014
Defiance,My Name Is Datak Tarr and I Have Come to Kill You,44,3,8,2015
Defiance,Slouching Towards Bethlehem,42,2,8,2014
Defiance,I Just Wasn't Made for These Times,42,1,9,2013
Defiance,Ostinato in White,41,3,9,2015
Defiance,Bottom of the World,44,2,10,2014
Defiance,When Twilight Dims the Sky Above,43,3,10,2015
Defiance,If I Ever Leave This World Alive,42,1,10,2013
Defiance,Of a Demon in My View,60,3,11,2015
Defiance,The Bride Wore Black,42,1,11,2013
Defiance,Doll Parts,42,2,11,2014
Defiance,Past Is Prologue,43,1,12,2013
Defiance,All Things Must Pass,42,2,12,2014
Defiance,The Awakening,42,3,12,2015
Defiance,Upon the March We Fittest Die,43,3,13,2015
Defiance,Everything Is Broken,42,1,13,2013
Defiance,I Almost Prayed,40,2,13,2014
Designated Survivor,Pilot,43,1,1,2016
Designated Survivor,The First Day,43,1,2,2016
Designated Survivor,The Confession,43,1,3,2016
Designated Survivor,The Enemy,43,1,4,2016
Designated Survivor,The Mission,42,1,5,2016
Designated Survivor,The Interrogation,43,1,6,2016
Designated Survivor,The Traitor,43,1,7,2016
Designated Survivor,The Results,44,1,8,2016
Designated Survivor,The Blueprint,44,1,9,2016
Designated Survivor,The Oath,41,1,10,2016
Devious Maids,Pilot,45,1,1,2013
Devious Maids,An Ideal Husband,43,2,1,2014
Devious Maids,Once More Unto the Bleach,42,4,1,2016
Devious Maids,Awakenings,41,3,1,2015
Devious Maids,The Dark at the Top of the Stairs,42,2,2,2014
Devious Maids,Another One Wipes the Dust,42,4,2,2016
Devious Maids,From Here to Eternity,41,3,2,2015
Devious Maids,Wiping Away the Past,45,1,3,2013
Devious Maids,The Awful Truth,43,3,3,2015
Devious Maids,Dangerous Liaisons,42,2,3,2014
Devious Maids,War and Grease,42,4,3,2016
Devious Maids,Making Your Bed,45,1,4,2013
Devious Maids,Since You Went Away,42,3,4,2015
Devious Maids,Sweeping with the Enemy,42,4,4,2016
Devious Maids,Crimes of the Heart,41,2,4,2014
Devious Maids,Taking Out the Trash,45,1,5,2013
Devious Maids,The Talk of the Town,43,3,5,2015
Devious Maids,The Bad Seed,41,2,5,2014
Devious Maids,Walking the Dog,45,1,6,2013
Devious Maids,She Done Him Wrong,43,3,6,2015
Devious Maids,The Maid Who Knew Too Much,42,4,6,2016
Devious Maids,Private Lives,41,2,6,2014
Devious Maids,Taking a Message,45,1,7,2013
Devious Maids,The Turning Point,42,3,7,2015
Devious Maids,"Blood, Sweat and Smears",42,4,7,2016
Devious Maids,Betrayal,41,2,7,2014
Devious Maids,Minding the Baby,43,1,8,2013
Devious Maids,Cries and Whispers,42,3,8,2015
Devious Maids,I Saw the Shine,42,4,8,2016
Devious Maids,"Night, Mother",40,2,8,2014
Devious Maids,Scrambling the Eggs,43,1,9,2013
Devious Maids,Bad Girl,43,3,9,2015
Devious Maids,Much Ado About Buffing,42,4,9,2016
Devious Maids,The Visit,41,2,9,2014
Devious Maids,Hanging the Drapes,43,1,10,2013
Devious Maids,Whiplash,43,3,10,2015
Devious Maids,Grime and Punishment,42,4,10,2016
Devious Maids,Long Day's Journey Into Night,40,2,10,2014
Devious Maids,Cleaning Out the Closet,43,1,11,2013
Devious Maids,Terms of Endearment,42,3,11,2015
Devious Maids,Suspicion,43,3,12,2015
Devious Maids,Getting Out the Blood,42,1,12,2013
Devious Maids,Proof,42,2,12,2014
Devious Maids,Totally Clean,43,1,13,2013
Devious Maids,Look Back in Anger,43,2,13,2014
Devious Maids,Anatomy of a Murder,43,3,13,2015
Dexter,Our Father,58,3,1,2008
Dexter,Waiting to Exhale,56,2,2,2007
Dexter,Crocodile,55,1,2,2006
Dexter,Finding Freebo,49,3,2,2008
Dexter,An Inconvenient Lie,52,2,3,2007
Dexter,Popping Cherry,51,1,3,2006
Dexter,The Lion Sleeps Tonight,49,3,3,2008
Dexter,Let's Give the Boy a Hand,58,1,4,2006
Dexter,All in the Family,54,3,4,2008
Dexter,Love American Style,56,1,5,2006
Dexter,The Dark Defender,56,2,5,2007
Dexter,Turning Biminese,49,3,5,2008
Dexter,Return to Sender,53,1,6,2006
Dexter,"That Night, a Forest Grew",55,2,7,2007
Dexter,Circle of Friends,52,1,7,2006
Dexter,Shrink Wrap,53,1,8,2006
Dexter,Morning Comes,49,2,8,2007
Dexter,Father Knows Best,55,1,9,2006
Dexter,Seeing Red,56,1,10,2006
Dexter,There's Something About Harry,55,2,10,2007
Dexter,Left Turn Ahead,51,2,11,2007
Dexter,Born Free,56,1,12,2006
Dexter,The British Invasion,51,2,12,2007
Dig,Pilot,65,1,1,2015
Dig,Catch You Later,43,1,2,2015
Dig,Meet the Rosenbergs,42,1,3,2015
Dig,Prayer of David,42,1,4,2015
Dig,Emma Wilson's Father,42,1,5,2015
Dig,The Well of Souls,42,1,6,2015
Dig,Trust No One,42,1,7,2015
Dig,Sisters of Dinah,42,1,8,2015
Dig,Jehoshaphat,42,1,9,2015
Dig,Armageddon Protocol,43,1,10,2015
Doctor Who,The Eleventh Hour,65,5,1,2010
Doctor Who,Asylum of the Daleks,49,7,1,2012
Doctor Who,The Magician's Apprentice,49,9,1,2015
Doctor Who,Partners in Crime,48,4,1,2008
Doctor Who,Rose,45,1,1,2005
Doctor Who,New Earth,45,2,1,2006
Doctor Who,Smith and Jones,45,3,1,2007
Doctor Who,The Impossible Astronaut,44,6,1,2011
Doctor Who,The Witch's Familiar,50,9,2,2015
Doctor Who,Day of the Moon,47,6,2,2011
Doctor Who,Into the Dalek,47,8,2,2014
Doctor Who,The End of the World,45,1,2,2005
Doctor Who,Tooth and Claw,45,2,2,2006
Doctor Who,The Fires of Pompeii,45,4,2,2008
Doctor Who,Dinosaurs on a Spaceship,45,7,2,2012
Doctor Who,The Beast Below,42,5,2,2010
Doctor Who,The Unquiet Dead,45,1,3,2005
Doctor Who,School Reunion,45,2,3,2006
Doctor Who,Gridlock,45,3,3,2007
Doctor Who,Planet of the Ood,45,4,3,2008
Doctor Who,Robot of Sherwood,45,8,3,2014
Doctor Who,A Town Called Mercy,44,7,3,2012
Doctor Who,Victory of the Daleks,42,5,3,2010
Doctor Who,The Girl in the Fireplace,45,2,4,2006
Doctor Who,Daleks in Manhattan,45,3,4,2007
Doctor Who,Listen,45,8,4,2014
Doctor Who,The Time of Angels,42,5,4,2010
Doctor Who,The Power of Three,41,7,4,2012
Doctor Who,World War Three,45,1,5,2005
Doctor Who,Rise of the Cybermen,45,2,5,2006
Doctor Who,Evolution of the Daleks,45,3,5,2007
Doctor Who,Time Heist,45,8,5,2014
Doctor Who,Flesh and Stone,43,5,5,2010
Doctor Who,The Rebel Flesh,43,6,5,2011
Doctor Who,The Vampires of Venice,49,5,6,2010
Doctor Who,The Almost People,46,6,6,2011
Doctor Who,Dalek,45,1,6,2005
Doctor Who,The Age of Steel,45,2,6,2006
Doctor Who,The Lazarus Experiment,45,3,6,2007
Doctor Who,The Doctor's Daughter,45,4,6,2008
Doctor Who,The Caretaker,45,8,6,2014
Doctor Who,A Good Man Goes to War,49,6,7,2011
Doctor Who,The Long Game,45,1,7,2005
Doctor Who,The Idiot's Lantern,45,2,7,2006
Doctor Who,42,45,3,7,2007
Doctor Who,The Unicorn and the Wasp,45,4,7,2008
Doctor Who,Amy's Choice,45,5,7,2010
Doctor Who,The Bells of Saint John,45,7,7,2013
Doctor Who,Kill the Moon,45,8,7,2014
Doctor Who,Let's Kill Hitler,49,6,8,2011
Doctor Who,The Rings of Akhaten,46,7,8,2013
Doctor Who,Father's Day,45,1,8,2005
Doctor Who,Human Nature,45,3,8,2007
Doctor Who,Mummy on the Orient Express,45,8,8,2014
Doctor Who,The Hungry Earth,44,5,8,2010
Doctor Who,Cold Blood,46,5,9,2010
Doctor Who,The Empty Child,45,1,9,2005
Doctor Who,Flatline,45,8,9,2014
Doctor Who,Sleep No More,45,9,9,2015
Doctor Who,Cold War,44,7,9,2013
Doctor Who,Night Terrors,43,6,9,2011
Doctor Who,The Girl Who Waited,47,6,10,2011
Doctor Who,Face the Raven,46,9,10,2015
Doctor Who,The Doctor Dances,45,1,10,2005
Doctor Who,Blink,45,3,10,2007
Doctor Who,Midnight,45,4,10,2008
Doctor Who,Hide,45,7,10,2013
Doctor Who,In the Forest of the Night,45,8,10,2014
Doctor Who,Heaven Sent,55,9,11,2015
Doctor Who,The God Complex,49,6,11,2011
Doctor Who,Dark Water,46,8,11,2014
Doctor Who,Boom Town,45,1,11,2005
Doctor Who,Fear Her,45,2,11,2006
Doctor Who,Utopia,45,3,11,2007
Doctor Who,Turn Left,45,4,11,2008
Doctor Who,The Lodger,43,5,11,2010
Doctor Who,Hell Bent,60,9,12,2015
Doctor Who,Death in Heaven,57,8,12,2014
Doctor Who,The Pandorica Opens,49,5,12,2010
Doctor Who,Closing Time,46,6,12,2011
Doctor Who,Bad Wolf,45,1,12,2005
Doctor Who,Army of Ghosts,45,2,12,2006
Doctor Who,The Sound of Drums,45,3,12,2007
Doctor Who,The Big Bang,54,5,13,2010
Doctor Who,Nightmare in Silver,47,7,13,2013
Doctor Who,The Wedding of River Song,46,6,13,2011
Doctor Who,Doomsday,45,2,13,2006
Doctor Who,The Name of the Doctor,44,7,14,2013
Elementary,Pilot,46,1,1,2012
